site_id,price_cpl,reported_at,region,latitude,longitude,scraped_at
61402226,189.9,2025-12-14T17:41:00,North,-27.44460750531628,152.952606,2025-12-15 02:45:31
61402227,179.9,2025-12-14T16:30:31.257,North,-27.063878064409337,153.1555978687172,2025-12-15 02:45:31
61402231,173.5,2025-12-14T02:57:00,South,-27.621151,152.787974,2025-12-15 02:45:31
61402234,179.9,2025-12-14T16:30:00,South,-27.616944,152.790529,2025-12-15 02:45:31
61402237,189.9,2025-12-14T16:30:00,South,-27.525038,153.221226,2025-12-15 02:45:31
61402245,185.9,2025-12-14T16:30:31.257,South,-27.534996,153.206193,2025-12-15 02:45:31
61402246,199.9,2025-12-14T16:30:00,South,-27.663979,153.042319,2025-12-15 02:45:31
61402247,159.9,2025-12-13T02:09:57.413,South,-27.678204,153.082353,2025-12-15 02:45:31
61402254,196.9,2025-12-14T07:51:00,South,-27.561775,152.921734,2025-12-15 02:45:31
61402262,187.9,2025-12-13T19:24:00,South,-27.645055,152.872371,2025-12-15 02:45:31
61402338,186.9,2025-12-14T09:22:00,South,-27.593686,152.745885,2025-12-15 02:45:31
61402344,198.9,2025-12-08T00:10:11.683,North,-27.430687,153.133072,2025-12-15 02:45:31
61402345,187.9,2025-12-14T16:30:31.257,North,-27.123314,152.978186,2025-12-15 02:45:31
61402348,187.9,2025-12-14T16:30:31.257,North,-27.124577,152.976285,2025-12-15 02:45:31
61402350,183.9,2025-12-13T20:14:00,South,-27.563861,153.039813,2025-12-15 02:45:31
61402356,201.9,2025-12-14T16:30:00,North,-27.417028,152.949281,2025-12-15 02:45:31
61402359,189.9,2025-12-14T16:30:00,South,-27.471036,153.104019,2025-12-15 02:45:31
61402362,201.9,2025-12-14T16:30:00,North,-27.409841,152.981438,2025-12-15 02:45:31
61402365,198.9,2025-12-14T11:21:00,South,-27.536357,152.948876,2025-12-15 02:45:31
61402386,165.9,2025-12-14T01:36:03.443,North,-27.349745,153.038003,2025-12-15 02:45:31
61402388,167.5,2025-12-13T05:37:44,North,-27.328365,153.053801,2025-12-15 02:45:31
61402390,179.9,2025-12-14T16:30:00,South,-27.572194,152.981702,2025-12-15 02:45:31
61402391,197.9,2025-12-14T16:30:00,South,-27.672522,153.212491,2025-12-15 02:45:31
61402392,185.9,2025-12-14T16:30:00,South,-27.645186,153.118928,2025-12-15 02:45:31
61402398,199.9,2025-12-14T16:30:00,South,-27.549542,152.941043,2025-12-15 02:45:31
61402404,182.9,2025-12-14T00:22:00,North,-27.260601,153.080001,2025-12-15 02:45:31
61402405,191.9,2025-12-14T07:45:08.273,South,-27.653823,152.995711,2025-12-15 02:45:31
61402406,186.9,2025-12-13T19:24:00,South,-27.653447,152.762956,2025-12-15 02:45:31
61402436,183.9,2025-12-13T03:45:49.013,North,-27.378158,153.093691,2025-12-15 02:45:31
61402464,205.9,2025-09-19T22:27:31.263,North,-27.423023,153.516475,2025-12-15 02:45:31
61402503,199.9,2025-11-28T23:30:46,North,-27.038915,152.858752,2025-12-15 02:45:31
61402678,195.9,2025-12-13T22:39:49.58,North,-27.195955,152.825947,2025-12-15 02:45:31
61402739,179.5,2025-12-13T21:15:48.08,South,-27.573428,153.078291,2025-12-15 02:45:31
61402762,187.9,2025-12-14T16:30:00,South,-27.571241,152.799327,2025-12-15 02:45:31
61402765,179.9,2025-12-12T06:42:01,North,-27.0876906682575,152.9803013852501,2025-12-15 02:45:31
61402813,187.9,2025-12-14T16:30:31.257,North,-27.241863,153.023055,2025-12-15 02:45:31
61402816,187.9,2025-12-14T16:30:00,South,-27.678856,152.904123,2025-12-15 02:45:31
61402830,187.9,2025-12-14T16:30:00,South,-27.611892,153.054057,2025-12-15 02:45:31
61402834,199.9,2025-12-14T16:30:00,North,-27.42935179933878,152.98930968220904,2025-12-15 02:45:31
61402844,187.9,2025-12-13T05:00:51.227,North,-27.242734,153.023984,2025-12-15 02:45:31
61402845,187.9,2025-12-14T16:30:00,South,-27.606312,153.109055,2025-12-15 02:45:31
61402847,187.9,2025-12-13T23:35:10.533,South,-27.665500070157712,152.8910621898303,2025-12-15 02:45:31
61402852,195.9,2025-12-13T19:24:00,North,-27.310281,152.962642,2025-12-15 02:45:31
61402875,179.9,2025-12-13T19:24:00,North,-27.062301,153.079179,2025-12-15 02:45:31
61402876,201.9,2025-12-14T16:30:00,North,-27.43935684389341,153.04003769940567,2025-12-15 02:45:31
61402878,185.9,2025-12-08T03:08:17,South,-27.658941,152.708684,2025-12-15 02:45:31
61402880,187.9,2025-12-14T00:23:00,South,-27.634495,152.774455,2025-12-15 02:45:31
61402894,189.9,2025-12-14T04:06:01,South,-27.668834,153.125376,2025-12-15 02:45:31
61402897,189.9,2025-12-14T16:30:00,North,-27.250943,152.992977,2025-12-15 02:45:31
61402908,188.9,2025-12-13T07:05:11.96,North,-27.239449,153.009388,2025-12-15 02:45:31
61402913,175.9,2025-12-12T01:54:27,South,-27.57635365510319,152.706416072422,2025-12-15 02:45:31
61402918,184.5,2025-12-11T21:40:44.85,South,-27.689581,153.190423,2025-12-15 02:45:31
61477061,187.9,2025-12-14T16:30:00,South,-27.587057,153.282657,2025-12-15 02:45:31
61477070,186.9,2025-12-13T20:25:05.55,South,-27.654489,152.917741,2025-12-15 02:45:31
61477071,186.9,2025-12-14T16:30:31.257,South,-27.655874,153.162979,2025-12-15 02:45:31
61477074,183.9,2025-12-13T03:50:42.64,North,-27.39546625032258,153.10765420391354,2025-12-15 02:45:31
61477081,195.9,2025-12-14T16:30:00,North,-27.290927,152.953124,2025-12-15 02:45:31
61477083,186.9,2025-12-13T23:05:05.89,South,-27.697253410613996,153.08220271135957,2025-12-15 02:45:31
61477091,187.9,2025-12-14T11:53:00,North,-27.220937,152.999794,2025-12-15 02:45:31
61477097,205.9,2025-08-21T00:37:11.2,North,-27.398476,153.438513,2025-12-15 02:45:31
61477099,179.9,2025-11-28T11:37:08.917,North,-27.128704843124698,153.0516013868227,2025-12-15 02:45:31
61477100,179.9,2025-10-30T08:22:27.197,South,-27.588832509233157,152.77196181410352,2025-12-15 02:45:31
61477129,187.9,2025-12-14T16:30:00,South,-27.667831,153.138292,2025-12-15 02:45:31
61477138,184.9,2025-12-13T23:21:00,South,-27.660149,153.117008,2025-12-15 02:45:31
61477140,187.9,2025-12-13T19:24:00,North,-27.196842,153.015639,2025-12-15 02:45:31
61477143,167.9,2025-12-13T19:24:00,North,-27.342366,153.041502,2025-12-15 02:45:31
61477145,187.9,2025-12-13T05:00:51.227,South,-27.676267,152.900674,2025-12-15 02:45:31
61477631,207.9,2025-10-11T21:34:54.373,South,-27.499171,153.401798,2025-12-15 02:45:31
61477643,187.9,2025-12-13T05:05:43.2,South,-27.647183,152.872421,2025-12-15 02:45:31
61477645,191.9,2025-12-14T16:30:31.257,South,-27.640169,153.010137,2025-12-15 02:45:31
61477652,199.9,2025-12-13T23:21:14.65,South,-27.588524,152.821812,2025-12-15 02:45:31
61477665,207.9,2025-12-14T07:51:00,South,-27.630712,152.986492,2025-12-15 02:45:31
61477669,173.9,2025-12-14T03:23:00,North,-27.371366,153.062734,2025-12-15 02:45:31
61477670,177.9,2025-12-10T21:30:10.3,South,-27.656816,152.746774,2025-12-15 02:45:31
61477671,191.9,2025-12-12T04:40:50.98,South,-27.564733,153.023797,2025-12-15 02:45:31
61477675,186.9,2025-12-14T08:21:00,South,-27.687281,153.137458,2025-12-15 02:45:31
61477685,199.9,2025-12-13T19:24:00,North,-27.232713,152.992111,2025-12-15 02:45:31
61477687,194.9,2025-12-12T02:38:31,North,-27.085727,152.986338,2025-12-15 02:45:31
61477691,162.5,2025-12-10T22:51:02.673,South,-27.503935408699782,153.0348827811191,2025-12-15 02:45:31
61477692,179.9,2025-12-12T00:00:51.743,South,-27.531673,153.016922,2025-12-15 02:45:31
61477694,183.9,2025-12-12T23:20:27.287,South,-27.618121,152.750201,2025-12-15 02:45:31
61477695,189.9,2025-12-10T21:22:50.013,South,-27.537417,153.003541,2025-12-15 02:45:31
61477696,206.9,2025-12-13T19:24:00,South,-27.524539,153.256024,2025-12-15 02:45:31
61477701,187.9,2025-12-13T05:00:51.227,South,-27.603381,152.761975,2025-12-15 02:45:31
61477707,187.9,2025-12-13T22:47:44,North,-27.076328,152.928023,2025-12-15 02:45:31
61477709,184.9,2025-12-13T20:10:05.82,North,-27.326447,152.974796,2025-12-15 02:45:31
61477716,187.9,2025-12-13T05:15:50.597,South,-27.620482,152.779606,2025-12-15 02:45:31
61477718,181.9,2025-12-14T00:54:00,South,-27.471719,153.110322,2025-12-15 02:45:31
61477720,198.9,2025-12-14T15:52:00,South,-27.544513,153.039614,2025-12-15 02:45:31
61477722,199.9,2025-12-14T16:30:00,South,-27.697954,153.039827,2025-12-15 02:45:31
61477723,184.5,2025-12-09T19:30:13.93,South,-27.569702,153.024658,2025-12-15 02:45:31
61477731,179.9,2025-12-14T03:25:00,South,-27.593842,153.003908,2025-12-15 02:45:31
61477733,188.9,2025-12-13T22:00:00,North,-27.060554,152.957646,2025-12-15 02:45:31
61477737,201.9,2025-12-14T14:51:00,North,-27.153675,152.970824,2025-12-15 02:45:31
61477738,187.9,2025-12-13T05:00:51.227,North,-27.402657,153.031179,2025-12-15 02:45:31
61477739,185.9,2025-12-12T06:00:50.543,South,-27.613345,152.784396,2025-12-15 02:45:31
61477740,187.9,2025-12-13T19:24:00,North,-27.260491,153.024233,2025-12-15 02:45:31
61477741,187.9,2025-12-14T11:53:00,North,-27.238573,153.008647,2025-12-15 02:45:31
61477742,187.9,2025-12-14T01:45:10.217,South,-27.657134,152.778673,2025-12-15 02:45:31
61477749,186.9,2025-12-14T11:53:00,North,-27.077539,152.950377,2025-12-15 02:45:31
61477751,192.9,2025-12-14T09:22:00,North,-27.467655,153.152472,2025-12-15 02:45:31
61477752,186.9,2025-12-13T19:24:00,South,-27.696584,153.102784,2025-12-15 02:45:31
61477754,185.9,2025-12-14T11:21:00,South,-27.608486,153.289542,2025-12-15 02:45:31
61477755,191.9,2025-12-14T16:30:31.257,South,-27.567265,153.024317,2025-12-15 02:45:31
61477760,183.9,2025-12-13T21:56:00,North,-27.391023,152.972139,2025-12-15 02:45:31
61477762,200.9,2025-12-14T11:21:00,North,-27.417095,152.982146,2025-12-15 02:45:31
61477763,183.9,2025-12-13T04:45:48.813,North,-27.426788,153.001672,2025-12-15 02:45:31
61477765,188.9,2025-12-13T07:30:16.507,South,-27.641024743458107,152.8483229398117,2025-12-15 02:45:31
61477767,185.9,2025-12-12T06:00:50.543,North,-27.328192,152.987104,2025-12-15 02:45:31
61477775,187.9,2025-12-12T21:50:10.157,North,-27.202741,153.010792,2025-12-15 02:45:31
61477776,167.5,2025-12-01T06:01:58,South,-27.61827792410671,153.1060272625656,2025-12-15 02:45:31
61477778,166.5,2025-11-29T20:20:05.653,South,-27.561096,153.010123,2025-12-15 02:45:31
61477779,179.9,2025-12-14T10:21:00,South,-27.621919,152.747585,2025-12-15 02:45:31
61477780,201.9,2025-12-14T06:21:00,North,-27.139707,152.982665,2025-12-15 02:45:31
61477783,179.5,2025-12-08T21:52:27.65,South,-27.529372,153.196826,2025-12-15 02:45:31
61477786,187.9,2025-12-14T07:51:00,North,-27.251764,152.991435,2025-12-15 02:45:31
61477787,187.9,2025-12-13T05:00:51.227,North,-27.397698,153.032006,2025-12-15 02:45:31
61477855,187.9,2025-12-13T22:00:00,North,-27.243654,153.025408,2025-12-15 02:45:31
61477856,172.5,2025-12-13T21:28:31.807,North,-27.368481,153.048696,2025-12-15 02:45:31
61477877,186.9,2025-12-14T11:53:00,South,-27.651963,152.921313,2025-12-15 02:45:31
61477882,189.9,2025-12-12T22:26:45.49,North,-27.119833,152.955668,2025-12-15 02:45:31
61477883,195.9,2025-12-13T19:24:00,North,-27.211363,153.046688,2025-12-15 02:45:31
61477885,188.9,2025-12-13T21:59:00,North,-27.308062,152.989949,2025-12-15 02:45:31
61477886,189.9,2025-12-13T21:39:30.763,North,-27.254183,152.982414,2025-12-15 02:45:31
61477890,177.9,2025-12-14T14:22:00,South,-27.585578,153.103765,2025-12-15 02:45:31
61477897,195.9,2025-12-13T21:57:00,South,-27.663668,153.034904,2025-12-15 02:45:31
61477928,186.9,2025-12-13T19:24:00,North,-27.086517,152.965723,2025-12-15 02:45:31
61477934,200.9,2025-12-14T07:51:00,North,-27.42016890675928,152.94846237168883,2025-12-15 02:45:31
61477936,199.9,2025-12-13T22:25:10.087,South,-27.589553,152.829909,2025-12-15 02:45:31
61477937,162.5,2025-12-10T23:35:05.87,South,-27.487922,153.036159,2025-12-15 02:45:31
61477940,181.9,2025-12-14T05:00:11.337,South,-27.590552,153.065192,2025-12-15 02:45:31
61477943,208.9,2025-12-13T20:20:00,South,-27.612414,152.987602,2025-12-15 02:45:31
61477946,189.9,2025-12-13T22:20:11.57,North,-27.410275,153.072089,2025-12-15 02:45:31
61477949,189.9,2025-12-14T10:51:00,South,-27.696955,153.013438,2025-12-15 02:45:31
61477953,186.9,2025-12-13T19:24:00,North,-27.088853,152.927838,2025-12-15 02:45:31
61477956,181.9,2025-12-13T23:50:56.557,South,-27.472766,153.114344,2025-12-15 02:45:31
61477960,199.9,2025-12-13T19:24:00,South,-27.698996,153.040984,2025-12-15 02:45:31
61477962,185.9,2025-12-14T06:21:00,South,-27.637203,153.306042,2025-12-15 02:45:31
61477963,183.9,2025-12-13T05:15:09.737,South,-27.474108,153.121802,2025-12-15 02:45:31
61477971,189.9,2025-12-12T09:10:46.667,South,-27.593553,152.922853,2025-12-15 02:45:31
61477972,165.9,2025-12-12T21:35:41.493,South,-27.572239,152.960523,2025-12-15 02:45:31
61477974,199.9,2025-12-14T03:23:00,South,-27.688181,153.037662,2025-12-15 02:45:31
61477979,188.9,2025-12-14T11:53:00,South,-27.668754,152.842579,2025-12-15 02:45:31
61477986,183.9,2025-12-14T02:30:10.57,North,-27.456745,153.087078,2025-12-15 02:45:31
61478004,179.9,2025-12-08T23:10:36.007,North,-27.242988,153.107046,2025-12-15 02:45:31
61478011,159.9,2025-12-12T20:30:13.237,South,-27.676026,153.079144,2025-12-15 02:45:31
61478018,184.9,2025-12-14T10:51:00,North,-27.109139,152.967497,2025-12-15 02:45:31
61478027,187.5,2025-12-13T20:10:05.82,North,-27.104792,152.947002,2025-12-15 02:45:31
61478030,200.9,2025-12-14T14:22:00,South,-27.573523,153.090669,2025-12-15 02:45:31
61478041,185.9,2025-12-13T19:24:00,North,-27.309904,153.025512,2025-12-15 02:45:31
61478046,187.5,2025-11-26T18:51:52,North,-27.21651197626366,153.04596229926682,2025-12-15 02:45:31
61478047,162.5,2025-12-10T21:34:44,South,-27.52739717949918,153.02112599140165,2025-12-15 02:45:31
61478057,185.9,2025-12-14T08:51:00,South,-27.516123,153.181907,2025-12-15 02:45:31
61478059,195.9,2025-12-14T16:30:00,North,-27.315004,152.966679,2025-12-15 02:45:31
61478087,187.9,2025-12-13T22:38:29.377,South,-27.69378632229072,153.07724963194656,2025-12-15 02:45:31
61478089,180.9,2025-12-14T14:22:00,South,-27.488400458163543,153.04863777560195,2025-12-15 02:45:31
61478093,179.9,2025-12-13T19:24:00,North,-27.071435266078836,153.13532772452643,2025-12-15 02:45:31
61478106,194.9,2025-12-14T09:51:00,South,-27.670202149976504,153.20282614329264,2025-12-15 02:45:31
61478112,183.9,2025-12-13T23:30:11.577,North,-27.436792733114075,153.02339601223372,2025-12-15 02:45:31
61478114,183.9,2025-12-13T22:01:00,South,-27.53565350399373,153.07665807073778,2025-12-15 02:45:31
61478193,191.9,2025-12-14T00:24:00,North,-27.391817254810274,153.07109543650816,2025-12-15 02:45:31
61478198,199.9,2025-12-13T02:05:04.113,North,-27.41471648666694,152.97730429677327,2025-12-15 02:45:31
61478201,187.5,2025-12-13T05:26:38.71,North,-27.093302371841695,152.94949876197776,2025-12-15 02:45:31
61478213,169.5,2025-12-14T01:05:02.38,South,-27.594301151904506,153.00589252347183,2025-12-15 02:45:31
61478219,187.9,2025-12-14T16:30:00,North,-27.096278400080855,152.9488247396431,2025-12-15 02:45:31
61478220,207.9,2025-12-14T16:30:00,South,-27.69132089938983,152.8031637374344,2025-12-15 02:45:31
61478222,182.5,2025-12-13T19:08:12.883,South,-27.572149765742434,153.03519868684006,2025-12-15 02:45:31
61478226,183.9,2025-12-13T09:41:15.313,South,-27.566598115425766,153.24974251182522,2025-12-15 02:45:31
61478227,167.9,2025-11-30T19:05:11.543,South,-27.625835034179666,153.11769409325404,2025-12-15 02:45:31
61478231,187.9,2025-12-14T03:32:00,North,-27.39863917071317,153.03197252883606,2025-12-15 02:45:31
61478233,186.9,2025-12-14T11:53:00,South,-27.57247896542318,152.79030419172994,2025-12-15 02:45:31
61478236,209.9,2025-12-03T03:00:08.083,South,-27.651243269301546,153.0758083748688,2025-12-15 02:45:31
61478246,209.9,2025-12-12T20:15:06.117,North,-27.225416496521763,152.9907472804582,2025-12-15 02:45:31
61478248,189.9,2025-12-14T16:40:00,South,-27.675319041570603,152.83636513523064,2025-12-15 02:45:31
61478249,186.9,2025-12-13T09:39:14.47,South,-27.59946027258888,152.9493657962952,2025-12-15 02:45:31
61478257,209.9,2025-12-13T19:24:00,South,-27.672811401191908,152.7845945423279,2025-12-15 02:45:31
61478283,185.9,2025-12-14T09:35:11.117,North,-27.10930972378493,152.97310703367856,2025-12-15 02:45:31
61478288,191.9,2025-12-13T19:24:00,South,-27.62425080880812,152.85782253032556,2025-12-15 02:45:31
61401106,165.9,2025-12-20T13:45:32.033,North,-27.452584,153.041807,2025-12-21 00:00:36
61401117,179.9,2025-12-17T21:37:05.45,South,-27.483891,153.020309,2025-12-21 00:00:36
61401118,159.9,2025-12-19T19:24:00,South,-27.48469982543029,153.03976776686477,2025-12-21 00:00:36
61401119,163.9,2025-12-20T13:45:32.033,South,-27.479316,153.043606,2025-12-21 00:00:36
61401124,157.9,2025-12-19T07:05:12.607,South,-27.490753,153.040153,2025-12-21 00:00:36
61401126,199.9,2025-12-17T22:48:32.82,North,-27.467628,153.007504,2025-12-21 00:00:36
61401128,171.9,2025-12-18T21:50:38.24,North,-27.452187,153.062044,2025-12-21 00:00:36
61401131,169.9,2025-12-20T00:01:01.883,South,-27.472155835233433,153.05947272883606,2025-12-21 00:00:36
61401132,166.9,2025-12-20T06:55:27,South,-27.488386,153.047595,2025-12-21 00:00:36
61401134,166.9,2025-12-19T19:10:12.833,South,-27.491978,153.064833,2025-12-21 00:00:36
61401136,168.9,2025-12-19T05:05:41.633,South,-27.483909,153.063748,2025-12-21 00:00:36
61401137,168.9,2025-12-19T06:17:00.44,South,-27.479358,153.071094,2025-12-21 00:00:36
61401138,171.9,2025-12-17T04:45:48.967,South,-27.492781,153.082664,2025-12-21 00:00:36
61401140,167.9,2025-12-20T00:26:54.137,North,-27.46640548892771,153.07819476837022,2025-12-21 00:00:36
61401142,167.9,2025-12-20T00:05:11.2,North,-27.466503,153.079198,2025-12-21 00:00:36
61401147,173.9,2025-12-17T22:45:02,North,-27.469816,153.095634,2025-12-21 00:00:36
61401148,172.9,2025-12-18T21:45:45.253,South,-27.471389,153.095619,2025-12-21 00:00:36
61401149,169.9,2025-12-19T05:45:54.097,South,-27.474597374792506,153.12096549570083,2025-12-21 00:00:36
61401155,171.9,2025-12-19T20:40:10.783,South,-27.505555,153.099646,2025-12-21 00:00:36
61401156,167.5,2025-12-19T21:34:06.14,South,-27.488687,153.194782,2025-12-21 00:00:36
61401157,215.9,2025-12-20T13:45:00,South,-27.494931,153.212762,2025-12-21 00:00:36
61401159,167.9,2025-12-20T13:45:32.033,South,-27.487062,153.238493,2025-12-21 00:00:36
61401160,171.9,2025-12-18T20:40:55.733,South,-27.523907,153.258759,2025-12-21 00:00:36
61401167,173.9,2025-12-19T10:00:12.333,South,-27.507802,152.948185,2025-12-21 00:00:36
61401170,174.9,2025-12-19T05:36:06.963,South,-27.504769592318205,152.96077843320464,2025-12-21 00:00:36
61401172,174.9,2025-12-19T05:36:06.963,South,-27.491609,152.994039,2025-12-21 00:00:36
61401173,177.9,2025-12-19T00:09:04,South,-27.499530327092497,152.9754396405449,2025-12-21 00:00:36
61401177,179.9,2025-12-19T23:28:00,South,-27.521931,152.980164,2025-12-21 00:00:36
61401180,163.9,2025-12-19T22:05:06.597,South,-27.532831,152.983247,2025-12-21 00:00:36
61401183,159.9,2025-12-18T06:00:13.237,South,-27.512236,153.032024,2025-12-21 00:00:36
61401185,175.9,2025-12-20T00:16:00,South,-27.508609,153.025429,2025-12-21 00:00:36
61401188,172.9,2025-12-20T08:21:00,South,-27.519285,153.015135,2025-12-21 00:00:36
61401189,170.9,2025-12-19T19:24:00,South,-27.524123,153.023568,2025-12-21 00:00:36
61401195,168.9,2025-12-20T13:45:00,South,-27.539627,153.022022,2025-12-21 00:00:36
61401197,157.9,2025-12-20T04:30:11.69,South,-27.538641,153.005432,2025-12-21 00:00:36
61401199,166.9,2025-12-20T06:55:54,South,-27.502373,153.045544,2025-12-21 00:00:36
61401200,159.9,2025-12-19T19:24:00,South,-27.504612,153.040209,2025-12-21 00:00:36
61401206,169.9,2025-12-19T22:10:10.583,South,-27.696645,153.038101,2025-12-21 00:00:36
61401210,175.9,2025-12-18T23:35:04.863,South,-27.515107,153.072439,2025-12-21 00:00:36
61401212,172.9,2025-12-19T05:45:54.097,South,-27.529893329941103,153.07154507422237,2025-12-21 00:00:36
61401218,166.5,2025-12-20T07:22:42.787,North,-27.199148,153.032128,2025-12-21 00:00:36
61401224,166.9,2025-12-18T08:55:09.853,North,-27.226826,153.084902,2025-12-21 00:00:36
61401225,167.5,2025-12-17T04:35:44.46,North,-27.241169,153.086872,2025-12-21 00:00:36
61401227,165.9,2025-12-19T02:15:35.183,North,-27.222051,153.110819,2025-12-21 00:00:36
61401228,165.9,2025-12-19T19:24:00,North,-27.230354,153.109317,2025-12-21 00:00:36
61401229,163.9,2025-12-19T03:00:10.88,North,-27.229577,153.102033,2025-12-21 00:00:36
61401234,169.9,2025-12-19T02:45:46.557,North,-27.257355,153.086063,2025-12-21 00:00:36
61401235,167.9,2025-12-19T07:31:31.437,North,-27.255871,153.094417,2025-12-21 00:00:36
61401238,179.9,2025-12-18T02:14:10,North,-27.254478,152.982078,2025-12-21 00:00:36
61401246,170.9,2025-12-20T11:21:00,North,-27.307774,152.990528,2025-12-21 00:00:36
61401249,173.9,2025-12-19T22:22:00,North,-27.337933,152.960099,2025-12-21 00:00:36
61401250,171.9,2025-12-19T19:24:00,North,-27.319376,153.006967,2025-12-21 00:00:36
61401252,160.9,2025-12-19T03:10:12.68,North,-27.319382,153.040903,2025-12-21 00:00:36
61401254,165.9,2025-12-20T03:04:18,North,-27.325029,153.059461,2025-12-21 00:00:36
61401255,160.5,2025-12-20T03:47:07,North,-27.321786,153.067499,2025-12-21 00:00:36
61401257,163.9,2025-12-19T20:29:00,North,-27.321088,153.067931,2025-12-21 00:00:36
61401258,169.9,2025-12-20T01:29:05,North,-27.330999,153.041854,2025-12-21 00:00:36
61401261,164.9,2025-12-20T13:45:00,North,-27.334055,153.059565,2025-12-21 00:00:36
61401263,169.9,2025-12-17T20:21:52.703,North,-27.366786,153.037181,2025-12-21 00:00:36
61401264,169.9,2025-12-19T23:32:00,North,-27.358443,153.017037,2025-12-21 00:00:36
61401265,173.9,2025-12-18T23:20:37.247,North,-27.359961,153.016587,2025-12-21 00:00:36
61401272,177.9,2025-12-15T23:05:39.583,North,-27.391747,153.011652,2025-12-21 00:00:36
61401276,166.9,2025-12-20T07:52:00,North,-27.364758,153.026257,2025-12-21 00:00:36
61401279,167.9,2025-12-20T13:45:32.033,North,-27.374203,153.061916,2025-12-21 00:00:36
61401280,169.9,2025-12-19T05:36:06.963,North,-27.374166,153.035974,2025-12-21 00:00:36
61401281,166.9,2025-12-20T13:45:00,North,-27.375007,153.024566,2025-12-21 00:00:36
61401282,176.9,2025-12-19T00:29:15.377,North,-27.379293,153.046309,2025-12-21 00:00:36
61401288,176.9,2025-12-19T05:42:50.203,North,-27.391946,153.058897,2025-12-21 00:00:36
61401291,167.9,2025-12-19T10:00:12.333,North,-27.398473,153.059252,2025-12-21 00:00:36
61401292,166.9,2025-12-19T19:05:14.893,North,-27.380227,153.022597,2025-12-21 00:00:36
61401296,169.5,2025-12-19T21:55:04.137,North,-27.386791,153.087063,2025-12-21 00:00:36
61401298,169.9,2025-12-20T13:45:32.033,North,-27.393208,153.072252,2025-12-21 00:00:36
61401301,172.9,2025-12-19T23:30:11.66,North,-27.396824,152.960709,2025-12-21 00:00:36
61401302,176.9,2025-12-19T05:36:06.963,North,-27.397654,152.958951,2025-12-21 00:00:36
61401307,173.9,2025-12-20T13:45:32.033,North,-27.402342,152.937156,2025-12-21 00:00:36
61401309,171.9,2025-12-19T23:10:53.527,North,-27.401257,152.986898,2025-12-21 00:00:36
61401316,180.9,2025-12-14T19:07:25.533,North,-27.409316,153.008034,2025-12-21 00:00:36
61401323,167.9,2025-12-20T13:45:32.033,North,-27.439192,152.989914,2025-12-21 00:00:36
61401324,171.9,2025-12-19T21:21:00,North,-27.438767,153.007379,2025-12-21 00:00:36
61401325,174.9,2025-12-19T02:06:23.253,North,-27.445435,153.008589,2025-12-21 00:00:36
61401328,171.9,2025-12-17T10:51:04.017,North,-27.40208501541335,153.031880046627,2025-12-21 00:00:36
61401329,171.9,2025-12-19T01:28:34,North,-27.407241,153.032891,2025-12-21 00:00:36
61401330,170.9,2025-12-19T21:28:20.98,North,-27.408291,153.047525,2025-12-21 00:00:36
61401334,170.9,2025-12-18T10:30:10.3,North,-27.411093,153.023635,2025-12-21 00:00:36
61401341,215.9,2025-12-19T08:29:17.747,North,-27.427403,153.050405,2025-12-21 00:00:36
61401343,171.7,2025-12-17T21:36:30,North,-27.424641,153.014052,2025-12-21 00:00:36
61401344,173.7,2025-12-17T21:40:41,North,-27.426624,153.017032,2025-12-21 00:00:36
61401347,167.9,2025-12-20T13:45:32.033,North,-27.43604130193541,153.03187014847944,2025-12-21 00:00:36
61401348,167.9,2025-12-19T06:40:09.703,North,-27.425953,153.032041,2025-12-21 00:00:36
61401349,167.9,2025-12-19T23:28:00,North,-27.4289939652634,153.036903,2025-12-21 00:00:36
61401353,167.9,2025-12-20T13:45:32.033,North,-27.439652,153.049148,2025-12-21 00:00:36
61401357,187.9,2025-12-20T00:25:00,North,-27.428241,153.062278,2025-12-21 00:00:36
61401359,169.9,2025-12-19T23:30:11.677,North,-27.434674,153.079056,2025-12-21 00:00:36
61401365,172.9,2025-12-20T02:21:47,North,-27.443116,153.143691,2025-12-21 00:00:36
61401366,179.9,2025-12-17T01:00:46.767,North,-27.443582,153.157939,2025-12-21 00:00:36
61401367,179.9,2025-12-17T06:43:49.437,North,-27.459016,153.151452,2025-12-21 00:00:36
61401371,179.9,2025-12-17T05:27:38.677,North,-27.45463473648407,153.16652018650822,2025-12-21 00:00:36
61401373,171.9,2025-12-20T13:45:32.033,North,-27.457538,153.178798,2025-12-21 00:00:36
61401375,171.9,2025-12-20T07:52:00,North,-27.442904,152.943808,2025-12-21 00:00:36
61401377,169.9,2025-12-20T13:45:32.033,North,-27.446887,152.959528,2025-12-21 00:00:36
61401380,169.9,2025-12-19T19:24:00,North,-27.445996,152.991244,2025-12-21 00:00:36
61401382,179.9,2025-12-19T23:13:31,North,-27.446283,152.997578,2025-12-21 00:00:36
61401386,189.9,2025-12-18T01:51:54.223,North,-27.459076,152.998383,2025-12-21 00:00:36
61401391,174.9,2025-12-19T06:30:10.21,South,-27.478292616581154,152.98579629447744,2025-12-21 00:00:36
61401393,177.9,2025-12-19T00:00:46.813,South,-27.473913230061896,153.00392841104505,2025-12-21 00:00:36
61401398,172.9,2025-12-19T05:36:06.963,South,-27.542090460066003,153.082005,2025-12-21 00:00:36
